Gene	Chip2_1cell_A3	Chip2_1cell_B3	Chip2_1cell_A4	Chip2_1cell_B4	Chip2_1cell_A5	Chip2_1cell_B5	Chip2_1cell_A6	Chip2_1cell_B6	Chip2_3cells_A7	Chip2_3cells_B7	Chip2_3cells_A8	Chip2_3cells_B8	Chip2_3cells_A9	Chip2_3cells_B9	Chip2_11cells_A10	Chip2_11cells_B10	Chip2_11cells_A11	Chip2_11cells_B11	Chip2_11cells_A12	Chip2_11cells_B12
Gm23453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prim2	0	0	0	0.022264576	0.069882041	26.36429517	0	114.3348431	24.18006873	1.371392536	0	0.086270719	0.813419526	0.027034066	1.983847449	23.8307616	14.96294164	17.20985089	17.28776128	0.057647493
1700001G17Rik	0	0	0	0	0	63.25192142	0	0	0	0	0	0	0	20.12715092	88.30112522	19.03839028	32.70584532	45.26662788	0	0
Gm32229	0	0.540997328	2.128595722	0.645619048	37.99520254	31.39063487	0	0	0.626039043	0	0.750102758	16.26067939	0.357381912	3.527652454	0.975030435	33.27928972	2.458296046	5.274450959	13.85956514	28.41785267
Rab23	0	0	0.093557215	0.05675321	0.089065927	0.244503536	83.05549809	0	0.880512443	0.291310771	0	20.42388015	0.062831389	0	13.7564795	7.256187464	1.080483858	10.84230416	0.311062092	0.036736387
Bag2	0	249.5011119	0	0.147620884	11.6993125	0.090854088	93.90850257	0	119.3820238	484.4729839	150.9297671	86.15765252	2.042885586	140.9754444	130.7548046	93.47520259	112.136901	36.82950489	88.59691069	115.6216555
Zfp451	0	0.024515603	0	0	0	0.612208539	0	0	0	0	23.60698205	4.66206902	1.506131786	16.07456832	8.925180319	2.528235031	0.919042486	2.59239083	7.977623474	2.121034955
Gm15455	0	0	0	0.488602612	0	0	0.417585518	0	0.258427921	0	0	0	0.245877808	0	0	0.224471206	0.042282529	0.05582782	0	0
Bend6	0	0.086618013	0.596409199	1.447163067	0.486666946	7.952361618	1.835600538	0	0.300701624	8.290401643	0.120097471	1.251665989	0.171659136	12.04918328	0.468330591	0.679094681	26.61672149	27.73798321	0.613773591	0.736017483
Gm38471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dst	0	0.065470261	0.010733241	2.923414384	0.153269753	0.929669742	1.258217112	23.22425384	0.006313485	6.696589605	0.117251974	0.145064411	0.046853671	1.201668202	2.576245029	0.148065574	0.006197862	0.196400617	7.836101793	1.534092097
LOC118567732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir6896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm51742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC118567733	0	0	0	0	0	0	0	0	3.291490448	0	1.213468708	0.679769446	0	0	0	0	0	0	0	0
Mir5103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-TEttc1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ccdc115	0	89.34467742	0	0	0	76.79222017	295.6334569	0.171625415	49.52317649	132.88978	69.83544665	37.06704949	87.07437364	197.2956591	76.77435394	25.33309625	7.928184976	40.48941262	80.46019338	67.03343486
Imp4	0	91.60199864	199.2624999	67.67454089	0	37.94163215	0	261.8701963	252.8128942	123.4175218	62.27000725	124.7483431	94.4459452	0	59.75566778	108.340796	113.5115027	115.6037693	83.3896449	11.19125537
Gm32504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ptpn18	0	0	0	0	0	0	0	0	0	6.03012862	0.370145832	0.077153823	0	0	0	0.72450017	0	0	0.436541063	0.10311087
LOC118567734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930568A12Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105625957	0	0.087922748	0	0	0	0.112618496
Gm32566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prss39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cfc1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prss40	0	0	0	0	0.144644046	0	0	0.201321866	0	0	0	0	0	0	0	0	0	0.057921123	0	0
Amer3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm38647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arhgef4	0	0	0	0	0	0.040610804	0	0	0	3.196450565	0	0	0	0	0.024913042	0	0	0.020733494	0	0.192204451
Gm32920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm32790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam168b	0	0	0	0	4.873936001	0.907112922	63.50800263	96.00739177	0.76563714	51.87689673	0	0	31.35271494	29.91227503	1.073203932	8.778455885	23.60072872	3.142590737	11.92514688	30.18883696
Plekhb2	0	56.10600787	0	20.92463997	0.736282192	10.08144929	0	0	48.95087851	32.28683564	35.67998042	3.700743243	1.958913463	34.27759954	2.773431828	4.24059665	5.971711253	12.16409647	5.277615759	8.000037499
LOC118567735	0	0.810519462	0	0	0	0.595307475	0	0	0	0	0	0.468493609	0.535427775	0.587234564	0	0	0	0	0.441794265	0
Gm25096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110002O04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33176	0	0	0.368684151	0	0	0	0	0	0	0	0	0	0	0.271559222	0	0	0	0.843289	0.408604378	0
Gm39622	0	0	0	0	0	0	0	0	0.515488498	0	0	0.257485575	0	0	0	0	0	0.334080761	0	0.34411207
Gm33222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm39623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm39624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.41954749
Hs6st1	0	38.93827901	0	0	27.6438341	0	0	0	0	0	23.64618771	0	12.12350149	4.54881778	0.544014023	1.055829502	0	11.54505497	4.705542518	0
LOC118567736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uggt1	0	14.2475677	0.024394323	20.22881443	0	17.21315157	0	115.0057107	5.337893927	27.13565217	0	5.432880213	17.75895582	0.826526325	2.212477931	9.243105886	7.08545521	9.392492585	19.96585063	11.70520791
Mir6897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm39625	0	0	0	0	13.20348584	0	0	0	0	0	0	3.134606998	0	0	0	13.73633655	0	0	0	0
Neurl3	0	0	0.074407617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.056730695	0	0
Arid5a	0	0	89.33644882	0	0.035779462	0	0	0	0	0	22.62116392	0	3.20555032	0	4.544942753	9.631999872	1.08512685	2.98011865	8.268154102	0
Kansl3	0	10.23072813	0	0	16.79183738	29.04538557	0	0	0	0.043042005	0	0.373657084	0	0	0	0	0	2.255421544	2.681018651	4.667999987
Mir6898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fer1l5	0	0	0	0.017290391	0	0.021282934	0	0	0.067064069	0.221876314	0	0	0	0	0	0	0	0	0.015794658	0
Lman2l	0	0	0	36.4392508	0	0	0	0	0	16.14304686	0	0.082618322	13.69120265	17.81200291	5.216560253	6.680617511	0.974241151	8.388016594	3.311171722	8.777897448
Gm33401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33454	0	0.038964577	0	0	0	22.83761473	0	0	0	0	0	1.576551732	0	0	0	0	0	0.409106882	0	0
Cnnm4	0	0	0	2.338995242	0	0	0	0	0	0	11.37964163	0	0.258949792	0	0	0.797867275	0	0.293979404	5.822389453	7.797270088
Cnnm3	0	0	0	0	0	0	0	0	0	0	0	0	9.977249378	0	0	0	0	0	0	0
Ankrd23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.25080358	0	3.375917554	0
Ankrd39	0	0	0	0.065349245	44.81704037	0.080439108	0	0	28.38858021	0.083858424	100.5247467	15.69933511	0	20.78924939	3.9476842	9.577146144	14.12096214	19.46598965	3.402677876	0
Sema4c	0	0	0	0.069701328	0.02734653	0	0	0.076124176	3.413166816	8.787791234	0	0	5.18942895	2.031183862	3.473736162	1.144779794	1.741679406	5.650518933	0.015917926	5.93297907
Fam178b	0	0.06738112	0.132558107	0.241235209	0.189291825	0.247449235	1.007953519	9.660368097	1.247568801	0.361154976	7.193737584	6.309478456	0.667677792	3.905497581	1.639438179	1.015914103	0.765450825	8.994913943	4.113512986	2.758679955
Cox5b	0	917.5870885	1555.207588	1116.9323	1390.762415	950.277081	1057.278584	1570.075441	1246.978453	1680.123414	1148.609679	809.882185	1408.065891	1136.932558	1130.354154	1256.445426	1320.737372	1304.105682	1494.332996	1481.948565
Actr1b	0	0	152.7533187	48.19409116	0	79.44203789	148.1814754	0.087506379	39.54586041	144.4576703	79.26605467	31.62822211	47.63417825	79.28895874	24.62432949	40.20730397	10.22023349	24.6220718	20.96950583	60.68062362
4933424G06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zap70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem131	0	0.041949531	0.055017889	0.116811369	0.209506847	11.91356488	0.017431184	37.5071438	1.165050237	0	1.492870804	0.048495041	0.166270733	0.202620795	3.881053507	0.927635369	0.031769832	7.110077548	11.75294915	6.135379327
Vwa3b	0.732730972	0	0	0	0	0.026009491	0	0.046154784	0	0	0	0	0	0	0	0	0.040228425	0	1.312561005	0
Gm37020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cnga3	0	0	35.46441132	0	0.099592667	0	0.033144848	0	0	0	0	0	0	0	0	0.128281413	0	0.159523168	0	0
Inpp4a	0	0	0	0.056288215	0	0	0	0	0	0	0	0.027263179	0	0	0.021251976	0	0	0	0	0.619401726
4930439A04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coa5	0	68.01689601	230.1054967	0	0	94.78984426	0	205.5623183	43.05436815	50.70047288	0	31.61992198	22.46592277	81.07927251	5.500641016	45.05187098	39.45916839	70.49848003	40.68671221	11.36157904
Unc50	0	756.8761484	0	35.02779491	207.6683761	305.3426705	50.28336931	0	457.2430266	451.7231454	0.594978296	96.9326888	133.5728558	146.2483438	79.96852255	215.6271781	116.7021075	145.9779679	156.7136804	152.7478751
Mgat4a	0	0	0	0.020976427	0	0.167830754	5.302573609	0	0.142381854	0.01345884	0.024371146	0.010159926	0.011611485	0.012734986	0	0.010600566	0	0.250462489	0.201199189	0.108624432
Gm39627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cracdl	0	0	0	0	0	0.026013594	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930556I23Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930470B04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm39628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tsga10	0	0.008872664	0	0.01058852	0	28.81712591	0.022121016	0	0	0.013587557	0	0	14.61799925	0	3.342130287	0.385270087	0	4.777682313	0	0.534608508
Lipt1	0	0	0	0	0	0	0	0	0	0.151662786	0	0.228977026	0	0	0	0	0	0	0	0
Mitd1	0	0	0	48.74932277	3.311536635	74.39155511	0	0	48.89729019	48.18472509	53.93559956	39.04712587	10.7820795	11.75963303	33.91046379	39.64690952	57.78758017	5.576288249	27.82643675	39.92589476
Mrpl30	0	225.8933195	123.6152652	108.875719	72.78227908	112.984566	48.80025471	364.784728	228.5413886	221.5887778	77.49340198	118.9400061	128.3288787	275.0813226	115.9904055	156.2275463	248.3477956	217.89087	124.1919247	90.39065863
Lyg2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.202924122
Lyg1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Txndc9	0	45.09816571	218.0259726	97.3361201	134.8838662	112.8035977	43.61542649	137.1606971	60.94219572	161.7155644	20.97965	91.19022822	47.84693559	138.3680801	93.89132633	118.6300478	96.94000149	107.0032078	77.42370724	97.01829258
Eif5b	0	3.109849971	0	26.88940819	26.58673324	41.72733569	64.10887747	0	4.664982479	4.718313512	0.878342719	9.48704065	11.47018553	38.9917876	10.19767788	15.3860862	41.75568118	26.95063822	25.28528476	20.06362702
Gm34448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rev1	0	0.017756556	0.017466135	0.031785658	0.066510636	1.643263325	0.011067506	0.046286196	0.082191143	0.013596154	0.036929687	0.020527164	0.023459901	0.025729828	0.144010546	0.128504617	0	0.119850548	0.048393314	0.082299502
Gm5099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.483045861	0	0	0
Aff3	0	19.4560469	0.156959351	0.190427793	0.661736597	1.824968889	0.454665601	0.237686126	0.237410481	5.253816662	0.331868491	0.276700916	0.451762088	1.271715506	0.493009602	0.32994464	1.773865642	0.906078312	2.323535498	0.827629882
Gm16150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm16152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC115487659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lonrf2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025193562
Chst10	0	0	0	0.0658633	0.051681446	0.121607795	0	0.071932481	1.021853305	0	0.114783424	0.350909544	0	0	0.099468444	0.099853268	0.282132981	0.496686442	0.090248533	0.085266708
Nms	0	0	0	0	0	0	0	0.292329003	0	0	0	0	0	0	0	0	0	0	0	0
Gm35171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pdcl3	0	486.0738899	117.9290067	291.4112835	375.4992074	103.3284187	130.3404233	736.5275491	154.5740304	241.0364397	285.0170638	78.27440732	246.8993679	234.8425373	182.9882368	291.1201549	262.8970022	334.1872912	160.4673941	248.8644308
Gm35222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir6349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Npas2	0	0	0	0	0	0.033784096	0	0.059951103	0	0	0	0	0	0	0	0.166442571	0	8.486103075	0	0
LOC118567737	0	0	0	0	0	0	0	0	0	0	0	0	0	38.79321755	70.21261516	0	0	47.63288328	0	0
Rpl31	0	831.8114333	448.0235685	833.0673823	1003.921725	600.6889784	611.6409049	924.5340643	1354.141421	810.0596666	859.0336495	648.3462135	1012.884178	650.0073166	1317.331042	835.9448065	910.1600966	824.2939267	742.9475179	903.9511247
Tbc1d8	0	0	0	0	0	0.062659976	0	0	0	0	0	0	0.01878575	0	0.025626196	0	0	0	0.604522285	0
Gm24826	0	0	0	0	0	1.533955074	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC118567738	0	0.024177675	0	0.028853317	0	0.071031734	0.030139467	0	0.055956537	0	0.033522792	0	0	0	0	0	0.027465886	0	0	0.037353539
Cnot11	0	0	0	7.822530396	65.49516448	0	0	0	0	9.302362892	0	20.82870165	13.05847941	26.7542703	10.82414939	6.705890288	21.98825942	9.265608886	33.52179828	3.658465712
Snord89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rnf149	0	10.05666361	0	25.52328627	0	0.022016044	0	0	27.64559995	14.32198872	29.96555363	14.62325553	15.20757851	2.692968332	20.58303568	6.670624926	14.55715779	0.741846625	12.17234626	11.46182633
LOC115485772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm51620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.080247221	0.113726219
Creg2	0	0	0	0	40.27880223	0.028435967	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D930019O06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rfx8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.55380959	0	0	5.257559203	0	0
Gm3646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700066B17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35600	0	0	0	0	0	0	0	0	0	0	0	0	0	40.66599356	0	0.161962957	0	0	0	0
Map4k4	0	9.0386868	0	0	0.796615551	10.20537841	0	17.50923346	0	1.981277723	0	1.393202656	9.342766645	0	13.99047065	5.258707577	5.979580028	26.60958011	17.50451094	10.97985882
Gm16894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Il1r2	0	0	0	0	0	0.122693579	0	0	0	0	0	0	0	0	0	0.050372408	0	0.125280285	0	0
Gm35741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Il1r1	0	0	0	0.021825668	0	0	0	0	0	0	0	0	0	0	0	0	1.558212456	0.054863703	2.292824422	0.339066438
Il1rl2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Il1rl1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Il18r1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Il18rap	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.270856235	0	0	4.896059666	0
Gm35801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc9a4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC118567739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc9a2	0	0	0	0.038352692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mfsd9	0	0	0	0	0	0	0	0	1.648516515	0	0	0	0	0	0	0	0	0	0	4.566908664
Tmem182	0	0	0.30066958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930448I06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC118567740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm39631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035233159	0.033183478	0.065720806	0.111454473	0.067694178
Gm28175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm46088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC118567741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm46089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124535261	0	0	0
Gm36822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pantr1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm46091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pou3f3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2900092D14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pantr2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dalir	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC118567742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrps9	0	0	0	0	0.182026079	0	0	0	0.974741886	40.38515196	35.89073925	72.43303299	12.02773209	28.96498474	10.97718247	22.82083766	44.34821051	28.42723569	18.36538121	24.42570038
Gm23126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm39633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gpr45	0	0.015610756	0	0.018629669	0	0	0	0	0	0	0	0.018046548	0	0	0.084405013	0	0	0.023414922	0.01701808	0
Tgfbrap1	0	13.56682155	0	0	0	8.604452593	27.51170759	33.04980873	0	1.359999852	0	0	44.23691476	0.191659286	7.696356211	0.410237093	6.568317937	10.06122367	4.202139423	2.481360221
Gm28782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8430432A02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AI597479	0	0	0	0	0	17.17213231	0	189.268527	0.826690261	0.049728021	0	1.989573236	0	0	0	0.274170443	7.672841868	11.98168039	8.354346161	0
Fhl2	0	49.53314976	60.31093086	55.14967898	50.08962358	172.1830387	67.81414349	62.48437677	105.6910161	56.56026418	34.81230547	67.3577256	71.09192175	51.54101615	110.094882	69.78529672	88.04743882	72.180937	54.84156181	80.74308072
Gm29040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC115487086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nck2	0	0	0.074785576	0	0	47.35365547	0.09477653	0.099092899	3.34325625	6.578328424	0	0	0.050224685	0	13.36003013	4.447646486	8.593734294	10.43445201	6.920745308	0.176192838
Gm38628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm30634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ecrg4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uxs1	0	0.814450815	5.238849401	0	0	8.831777291	0	1.979911188	10.82261104	0.238238042	18.48672793	0.190422201	7.931332174	11.04582135	8.790733556	4.580698472	6.75720794	7.878717529	10.10580521	7.860802207
Tpp2	0	0	0	0	0.044485849	40.64932261	0	0	0	8.038946007	86.15547589	6.013590311	0	31.21799083	0.428097366	26.10036815	23.15185868	21.94668842	29.51963456	15.04598352
Mettl21c	0	0.072377141	0	0	0	0	0.090224079	0	0	0	0	0.083670361	0	0.419507348	0	0	0.082220572	0	0	0
Gm8251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.806707157	0.091613274	0
Tex30	0	87.46494517	0	141.2247387	204.6164138	127.4639864	0	0	333.2219474	127.1047534	67.2545837	153.0926578	108.7428838	96.72816576	63.55419574	126.2071345	272.1039082	99.20136384	70.08559978	149.8799238
Poglut2	0	0	0	0.067796535	0	99.55764343	0	0	0.701231317	0	36.28596784	20.38097358	33.60071219	35.47984459	19.45373224	22.20138374	10.4764238	0.028403627	9.26910899	0.029256492
Bivm	0	0	0	0	0	8.436929673	0	0	15.20875213	0	0	18.33387493	0	0	0	4.649632109	2.321826339	0.504470419	0.028203967	0
Ercc5	0	0	0	0	0	103.4148043	0	71.31214906	3.197730559	11.89876474	0	10.39158986	17.84658459	7.4430663	7.52909579	2.725274168	19.38898244	0	11.83722033	8.111597463
Mettl21e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.585393571	0
Gm28893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm39635	0	11.49248436	0.403732735	3.918565338	11.91488801	20.49947275	0.767481976	31.02749039	7.599450173	5.028439297	4.837271442	17.08160245	4.880517155	3.865871417	13.31531508	4.950677575	44.52852744	12.92837579	8.501510843	40.5838352
Gulp1	0	42.2310679	0	3.46953572	0	25.66095531	0	0	16.99558326	129.8822631	162.7006209	59.27997433	0	102.9587781	14.63525254	68.80391787	52.07447922	2.067586225	58.90708561	5.382253889
4930521E06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Col3a1	0	0	0	0	0	0	0	330.0141727	20.59211636	27.83801247	0	0	12.76818178	16.19623324	8.181476174	18.00804519	0.458390034	0	38.24831465	6.639309656
Col5a2	0	12.80091102	0.76457187	8.884683422	64.12062105	0	5.011287248	280.7493206	53.8276402	46.81346827	1.835491629	31.1409623	23.44325588	5.349978165	30.73197194	17.37375566	11.86527452	17.74303899	86.56290168	8.762627898
Gm39637	0	0	0	0	0	0	0	0	0	0	0	0.02139346	0	0	0	0	0	0	0	0.057181828
Gm23216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm51621	0	0	0	0	0	0	0	0.25849941	0	0	0.137496751	0	0	0	0	0	0	0	0	0
Gm23974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wdr75	0	5.032331849	0.141429271	0.128689676	0.20195977	0.052801848	191.4675434	73.17875765	18.80121737	51.96375966	41.96420216	64.74092633	41.1744473	66.98234739	28.05124784	40.0610161	13.47516985	51.86627889	47.37553849	36.09705863
Gm30900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc40a1	0	0	0	0	0	0	0	0	0	0	0	0	0	8.290131238	0.084865275	0	0	0	0	0
Dnah7b	1.35161896	0.006532263	0.038552541	0.007795517	0	0.019191175	0.016286011	0.051083154	0.030236393	0.010003478	0	0.007551512	0.008630404	0.009465463	0.011772989	0.023637073	0.014841328	0.009797888	0.042726917	0.030276255
Gm31046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-R5s211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dnah7c	0.714200072	0.034516702	0.101856471	0.072085607	0.484833855	0.076055117	0.021513959	0.112468803	0.199712663	0.858954182	0.167503153	0.089780503	0.182413398	0.075023741	0.124417751	0.072857808	0.529349051	0.414178993	1.580393413	0.773240374
Slc39a10	0	32.29829231	27.8298833	52.69238008	0.039484184	9.559130956	46.00926483	0.018318601	28.03968284	11.94565187	41.50828427	36.95606282	21.27120407	38.34935064	23.50718174	25.96302492	28.5081124	37.53533504	47.84302215	37.31610397
Gm39638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm39639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir6350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C230029F24Rik	0	0	0	0	0	0	0	0	0	0	0	0.045327534	0	0.056815918	0	0	0	0.058811283	0	0
Gm39640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmeff2	0	0	0	0	0	0.14267189	0	0	41.72004779	0.059494642	0	0.20210323	2.540757201	0	7.386964876	4.615678014	0	11.65438337	24.98786527	8.252973332
